file_path,court_name_nominative,awol_start_date_iso,awol_end_date_iso,unit_location_mentioned,unit_location_text
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105040645.html,Ужгородський міськрайонний суд Закарпатської області,2022-05-25,2022-05-27,true,Ужгородський район
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105040717.html,Орджонікідзевський районний суд міста Запоріжжя,2022-06-02,2022-06-03,true,місце розташування тилового пункту (штабу) військової частини
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105042545.html,Солом'янський районний суд міста Києва,2022-05-08,2022-05-10,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105042904.html,Богунський районний суд міста Житомира,2022-06-25,,true,адреса: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105044029.html,Малиновський районний суд міста Одеси,2022-05-24,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105047765.html,Шосткинський міськрайонний суд Сумської області,,2021-12-10,true,"Військова частина НОМЕР_2, адреса АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105047922.html,Новозаводський районний суд міста Чернігова,2022-04-06,2022-04-11,true,пункт постійної дислокації підрозділу за адресою АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105051087.html,Яворівський районний суд Львівської області,2022-05-05,,true,ліс поблизу розташування іншого підрозділу військової частини
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105051088.html,Яворівський районний суд Львівської області,2022-05-11,2022-05-12,true,на території військового містечка військової частини «ІНФОРМАЦІЯ_2»
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105051396.html,,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105052320.html,Конотопський міськрайонний суд Сумської області,2022-06-06,2022-06-07,true,м. Конотоп
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105052410.html,Лебединський районний суд Сумської області,2022-06-27,,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105053229.html,Чернігівський районний суд Чернігівської області,2022-03-25,2022-03-30,true,"с. Новоселівка, Чернігівський район, Чернігівська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105053231.html,Чернігівський районний суд Чернігівської області,2022-03-25,2022-03-30,true,"с. Новоселівка, Чернігівська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105056204.html,Заводський районний суд міста Миколаєва,2022-06-24,2022-06-28,true,тимчасове місце дислокації 2 дорожньо-комендантської роти в/ч НОМЕР_3 у АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105057398.html,Козелецький районний суд Чернігівської області,2022-05-16,2022-05-18,true,"смт. Десна, Чернігівський район, Чернігівська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105057422.html,Козелецький районний суд Чернігівської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105061841.html,,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105066787.html,Артемівський міськрайонний суд Донецької області,2022-06-15,2022-06-20,true,"с. Званівка, Бахмутського району Донецької області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105067664.html,,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105067723.html,Бердичівський міськрайонний суд Житомирської області,2022-06-28,2022-06-28,true,"Житомирська область, Бердичівський район"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105067963.html,Ірпінський міський суд Київської області,2022-06-26,2022-06-30,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105069975.html,Сарненський районний суд Рівненської області,2022-06-16,2022-06-17,true,територія Сарненського району Рівненської області
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105070990.html,Комунарський районний суд міста Запоріжжя,2022-06-02,2022-06-06,true,"м. Запоріжжя, біля Оріхівського шосе Запорізької області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105071395.html,Яворівський районний суд Львівської області,2022-06-26,2022-06-27,true,військове містечко АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105072032.html,Ніжинський міськрайонний суд Чернігівської області,2022-06-14,2022-06-16,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105073079.html,Хмельницький міськрайонний суд Хмельницької області,2022-06-20,2022-06-22,true,за адресою: (АДРЕСА_2)
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105073080.html,Хмельницький міськрайонний суд Хмельницької області,2022-06-21,2022-06-22,true,(АДРЕСА_2)
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105073123.html,Деснянський районний суд міста Чернігова,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105074812.html,Соснівський районний суд міста Черкаси,2022-05-18,2022-05-18,true,м. Черкаси
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105075011.html,Новодністровський суд Чернівецької області,2022-06-28,2022-06-29,true,"м. Новодністровськ, мікрорайон Сонячний, 1/1"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105077090.html,Гайсинський районний суд Вінницької області,2022-05-30,2022-06-04,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105078412.html,Центральний районний суд міста Миколаєва,2022-02-25,2022-03-05,true,м. Миколаїв
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105078789.html,Білгород-Дністровський міськрайонний суд Одеської області,2022-06-26,2022-06-26,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105078835.html,Біляївський районний суд Одеської області,2022-06-05,2022-06-11,true,"с. Великодолинське, Одеської області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105083080.html,Апеляційний суд Волинської області,2022-05-25,2022-05-26,true,"м. Луцьк, Волинська обл"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105083119.html,Луцький міськрайонний суд Волинської області,2022-05-19,2022-05-20,true,"Волинська область, Камінь-Каширський р-н, с. Цміни"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105083404.html,Корольовський районний суд міста Житомира,2022-06-21,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105083477.html,Новоград-Волинський міськрайонний суд Житомирської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105083581.html,Білоцерківський міськрайонний суд Київської області,2022-06-19,2022-06-22,true,"м. Біла Церква, Київська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105084158.html,Воловецький районний суд Закарпатської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105087013.html,Костопільський районний суд Рівненської області,2022-06-20,2022-06-21,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105088231.html,Шевченківський районний суд міста Києва,2022-05-26,2022-05-31,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105089651.html,Козелецький районний суд Чернігівської області,2022-05-27,2022-05-31,true,поблизу села Десна
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105089677.html,Козелецький районний суд Чернігівської області,2022-05-22,2022-05-23,true,"розташування військової частини НОМЕР_1, АДРЕСА_3"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105089681.html,Козелецький районний суд Чернігівської області,2022-06-24,2022-06-27,true,"розташування військової частини НОМЕР_1, адреса АДРЕСА_3"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105091547.html,Новоград-Волинський міськрайонний суд Житомирської області,2022-06-25,2022-07-04,true,пункт постійної дислокації
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105091622.html,Черняхівський районний суд Житомирської області,2022-06-28,2022-06-30,true,смт Головине
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105091623.html,Черняхівський районний суд Житомирської області,2022-06-22,2022-06-27,true,смт Головине
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105092461.html,Корабельний районний суд міста Миколаєва,2022-06-20,2022-06-21,true,території Корабельного району м. Миколаєва
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105092885.html,Свалявський районний суд Закарпатської області,2022-06-16,,true,м.Чоп
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105093669.html,Конотопський міськрайонний суд Сумської області,2022-06-24,2022-06-27,true,в АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105093670.html,Конотопський міськрайонний суд Сумської області,2022-06-24,2022-06-27,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105093671.html,Конотопський міськрайонний суд Сумської області,2022-06-24,2022-06-27,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105093672.html,Конотопський міськрайонний суд Сумської області,2022-06-24,2022-06-27,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105093674.html,Конотопський міськрайонний суд Сумської області,2022-06-24,2022-06-27,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105094132.html,Апостолівський районний суд Дніпропетровської області,2022-06-23,2022-06-23,true,"с. Степове, Широківський район, Дніпропетровська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105094691.html,Нікопольський міськрайонний суд Дніпропетровської області,2022-06-23,2022-06-25,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105096794.html,Голосіївський районний суд міста Києва,2022-06-07,2022-06-08,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105096821.html,Голосіївський районний суд міста Києва,2022-06-19,,true,м. Києві
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105096847.html,Голосіївський районний суд міста Києва,2022-06-08,2022-06-08,true,Військовий інститут Київського національного університету імені Тараса Шевченка
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105100844.html,Апостолівський районний суд Дніпропетровської області,,,true,АДРЕСА_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105101183.html,Ленінський районний суд міста Дніпра,2022-06-03,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105101184.html,Ленінський районний суд міста Дніпропетровська,2022-05-29,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105101186.html,Ленінський районний суд міста Дніпра,2022-06-09,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105101311.html,Покровський районний суд Дніпропетровської області,,,true,військова частина НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105102577.html,Надвірнянський районний суд Івано-Франківської області,2022-06-03,2022-06-04,true,об'єкт №63 Надвірнянської ОТГ
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105103680.html,Конотопський міськрайонний суд Сумської області,2022-06-24,2022-06-27,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105103681.html,Конотопський міськрайонний суд Сумської області,2022-06-24,2022-06-27,true,за адресою: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105103682.html,Конотопський міськрайонний суд Сумської області,2022-06-24,2022-06-27,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105103684.html,Конотопський міськрайонний суд Сумської області,2022-06-24,2022-06-27,true,адресою: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105107363.html,Житомирський районний суд Житомирської області,,2022-06-19,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105107484.html,Новоград-Волинський міськрайонний суд Житомирської області,2022-06-27,,true,"м. Новоград-Волинський, Житомирська обл"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105107559.html,Черняхівський районний суд Житомирської області,2022-06-15,2022-06-21,true,смт Головине
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105110646.html,Ужгородський міськрайонний суд Закарпатської області,2022-06-25,2022-06-30,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105114119.html,Солом'янський районний суд міста Києва,2022-05-26,2022-05-27,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105115850.html,Кілійський районний суд Одеської області,2022-06-26,2022-06-28,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105116993.html,Інгулецький районний суд міста Кривого Рогу,2022-06-30,,true,"Адреса_1, номер_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105117003.html,Інгулецький районний суд міста Кривого Рогу Дніпропетровської області,,,true,тимчасового пункту дислокації військової частини А1962
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105117004.html,Інгулецький районний суд міста Кривого Рогу,2022-06-27,2022-06-30,true,"військова частина НОМЕР_2, розміщується за адресою АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105118407.html,Святошинський районний суд міста Києва,2022-06-29,2022-07-01,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105119544.html,Білгород-Дністровський міськрайонний суд Одеської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105123105.html,Подільський районний суд міста Києва,2022-06-26,2022-06-27,true,АДРЕСА_3
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105123142.html,Святошинський районний суд міста Києва,2022-06-29,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105124217.html,Гайсинський районний суд Вінницької області,2022-06-13,2022-06-14,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105124218.html,Гайсинський районний суд Вінницької області,2022-05-21,2022-05-25,true,"м. Білгород-Дністровський, Одеської області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105124219.html,Гайсинський районний суд Вінницької області,2022-05-21,2022-05-25,true,м. Кропивницький
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105124994.html,Новоукраїнський районний суд Кіровоградської області,2022-06-29,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105124995.html,Новоукраїнський районний суд Кіровоградської області,2022-06-29,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105126738.html,Конотопський міськрайонний суд Сумської області,2022-06-27,2022-07-05,true,м. Конотоп
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105126891.html,Козелецький районний суд Чернігівської області,2022-06-13,,true,за адресою: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105129457.html,Новоград-Волинський міськрайонний суд Житомирської області,2022-07-01,,true,м. Новоград-Волинський
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105130517.html,Рахівський районний суд Закарпатської області,2022-07-06,2022-07-06,true,м. Рахів
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105130986.html,Шевченківський районний суд міста Львова,2022-06-18,2022-06-18,true,пункт постійної дислокації військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105132805.html,Хмельницький міськрайонний суд Хмельницької області,2022-06-23,2022-06-24,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105136347.html,Інгулецький районний суд міста Кривого Рогу Дніпропетровської області,2022-06-27,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105136816.html,Новоукраїнський районний суд Кіровоградської області,2022-06-29,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105136817.html,Новоукраїнський районний суд Кіровоградської області,2022-06-29,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105139987.html,Конотопський міськрайонний суд Сумської області,2022-06-24,2022-06-27,true,адреса: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105139988.html,Конотопський міськрайонний суд Сумської області,2022-06-24,2022-06-27,true,за адресою: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105140626.html,Дніпровський районний суд міста Києва,2022-06-28,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105142522.html,Кам'янець-Подільський міськрайонний суд Хмельницької області,2022-06-13,2022-06-18,true,м. Хмельницький
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105144154.html,Яворівський районний суд Львівської області,2022-06-04,,true,на території військової частини НОМЕР_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105144155.html,Яворівський районний суд Львівської області,2022-05-23,2022-05-24,true,на території військової частини НОМЕР_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105144188.html,Сумський районний суд Сумської області,2022-06-27,2022-07-01,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105144503.html,Новозаводський районний суд міста Чернігова,2022-06-20,2022-06-21,true,в/ч НОМЕР_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105145085.html,Ленінський районний суд міста Дніпропетровська,2022-06-30,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105145934.html,Новоукраїнський районний суд Кіровоградської області,2022-06-25,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105146623.html,Голосіївський районний суд міста Києва,2022-05-28,2022-05-31,true,"м. Київ, вул. Велика Васильківська, буд. 55"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105148661.html,Первомайський міськрайонний суд Миколаївської області,2022-07-05,2022-07-05,true,"територія військової частини НОМЕР_2, розташована в АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105149608.html,Козелецький районний суд Чернігівської області,2022-05-22,2022-05-23,true,"військова частина НОМЕР_2, АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105149924.html,Маневицький районний суд Волинської області,2022-06-25,2022-06-26,true,на території військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105149986.html,Богунський районний суд міста Житомира,2022-06-28,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105150294.html,Новоград-Волинський міськрайонний суд Житомирської області,2022-06-29,,true,"м. Новоград-Волинський, Житомирська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105151329.html,Золотоніський міськрайонний суд Черкаської області,2022-06-02,2022-06-03,true,"м. Золотоноша, Черкаської області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105153286.html,Яворівський районний суд Львівської області,2022-06-06,2022-06-09,true,м. Львів
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105153405.html,Тернопільський міськрайонний суд Тернопільської області,2022-05-13,2022-05-14,true,"територія військової частини НОМЕР_2, розташована за адресою АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105153723.html,Ярмолинецький районний суд Хмельницької області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105154087.html,Новомосковський міськрайонний суд,2022-06-18,2022-06-20,true,пункт тимчасової дислокації в АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105158631.html,Франківський районний суд міста Львова,2021-11-29,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105158918.html,Київський районний суд міста Харкова,2022-06-24,2022-06-26,true,за адресою АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105160034.html,Новоград-Волинський міськрайонний суд Житомирської області,2022-07-05,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105160641.html,Голосіївський районний суд міста Києва,2022-06-04,2022-06-12,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105160651.html,Голосіївський районний суд міста Києва,2022-07-01,2022-07-02,true,територію військової частини НОМЕР_1 за адресою АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105160652.html,Голосіївський районний суд міста Києва,2022-07-01,,true,"територію військової частини НОМЕР_1, за адресою АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105161284.html,Синельниківський міськрайонний суд Дніпропетровської області,2022-02-16,,true,військова частина НОМЕР_2 (АДРЕСА_2)
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105162487.html,Ярмолинецький районний суд Хмельницької області,2022-06-13,2022-06-15,true,"смт. Ярмолинці, Хмельницького району, Хмельницької області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105162516.html,Козелецький районний суд Чернігівської області,2022-06-20,,true,за адресою АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105162518.html,Козелецький районний суд Чернігівської області,2022-05-13,2022-05-17,true,смт. Десна Чернігівського району Чернігівської області
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105162519.html,Козелецький районний суд Чернігівської області,2022-06-05,2022-06-12,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105162646.html,Закарпатський апеляційний суд,2022-03-25,2022-03-26,true,"територію військової частини НОМЕР_1, що в АДРЕСА_1"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105163149.html,,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105163538.html,Новомиколаївський районний суд Запорізької області,2022-06-17,,true,"Запорізька область, Запорізький район, смт Новомиколаївка, вулиця Рози, будинок 199"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105164485.html,Новомосковський міськрайонний суд Дніпропетровської області,2022-06-20,2022-06-23,true,"м. Новомосковськ, Дніпропетровська обл"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105164824.html,Житомирський районний суд Житомирської області,,2022-06-19,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105165363.html,Новоукраїнський районний суд Кіровоградської області,2022-07-02,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\105166207.html,Дніпровський районний суд міста Києва,2022-06-26,2022-07-02,false,
